statecode,countycode,v063_rawvalue,v063_cilow,v063_cihigh,v063_numerator,v063_denominator,v063_sourceflag,v063_flag_CT
55,029,74247,66359.34042553192,82134.65957446808,,,,
55,031,73372,69021.87234042553,77722.12765957447,,,,
55,033,71215,64952.53191489362,77477.46808510639,,,,
55,035,72806,65959.70212765958,79652.29787234042,,,,
55,037,66442,57591.617021276594,75292.3829787234,,,,
55,039,73485,66704.23404255319,80265.76595744681,,,,
55,041,59190,51335.70212765958,67044.29787234042,,,,
55,043,63246,56707.10638297872,69784.89361702127,,,,
55,045,78114,69847.44680851063,86380.55319148937,,,,
55,047,64516,57943.744680851065,71088.25531914894,,,,
55,049,77433,70571.21276595745,84294.78723404255,,,,
55,051,58900,51336.425531914894,66463.5744680851,,,,
55,053,61023,54285.12765957447,67760.87234042553,,,,
55,055,82356,75043.82978723405,89668.17021276595,,,,
55,057,63587,58408.78723404255,68765.21276595745,,,,
55,059,75699,70562.48936170213,80835.51063829787,,,,
55,061,77472,69772.59574468085,85171.40425531915,,,,
55,063,71260,64596,77924,,,,
55,065,73114,66053.23404255319,80174.76595744681,,,,
55,067,57907,50677.04255319149,65136.95744680851,,,,
55,069,71871,64718.48936170213,79023.51063829787,,,,
55,071,69652,63451.48936170213,75852.51063829787,,,,
55,073,74505,71087.8085106383,77922.1914893617,,,,
55,075,62650,56591.27659574468,68708.72340425532,,,,
55,077,67207,61018.40425531915,73395.59574468085,,,,
55,078,49791,42080.87234042553,57501.12765957447,,,,
55,079,63304,60235.914893617024,66372.08510638298,,,,
55,081,63372,56138.46808510638,70605.53191489361,,,,
55,083,69599,61974.65957446808,77223.34042553192,,,,
55,085,66650,59467.70212765958,73832.29787234042,,,,
55,087,86098,78465.31914893616,93730.68085106384,,,,
55,089,98394,92846.4255319149,103941.5744680851,,,,
55,091,70012,61652.51063829787,78371.48936170213,,,,
55,093,95522,86852.72340425532,104191.27659574468,,,,
55,095,71613,65134.87234042553,78091.12765957447,,,,
55,097,71295,64713.21276595745,77876.78723404255,,,,
55,099,60223,55230.65957446808,65215.34042553192,,,,
55,101,74555,69874.82978723405,79235.17021276595,,,,
55,103,60639,52968.1914893617,68309.8085106383,,,,
55,105,73656,68988.93617021276,78323.06382978724,,,,
55,107,58513,53065.51063829787,63960.48936170213,,,,
55,109,103731,94108.53191489363,113353.46808510637,,,,
55,111,79349,74855.89361702127,83842.10638297873,,,,
55,113,59053,51208.234042553195,66897.76595744681,,,,
55,115,67562,64754.85106382979,70369.14893617021,,,,
55,117,73970,68468.89361702127,79471.10638297873,,,,
55,119,65125,58427.63829787234,71822.36170212766,,,,
55,121,69119,63147.255319148935,75090.74468085106,,,,
55,123,69389,63386.27659574468,75391.72340425532,,,,
55,125,63779,56588.36170212766,70969.63829787234,,,,
55,127,76573,70924.14893617021,82221.85106382979,,,,
55,129,63438,58389.65957446808,68486.34042553192,,,,
55,131,93830,88717.31914893616,98942.68085106384,,,,
55,133,99168,95424.34042553192,102911.65957446808,,,,
55,135,68545,61570.02127659575,75519.97872340426,,,,
55,137,70336,64344,76328,,,,
55,139,70720,66572.4255319149,74867.5744680851,,,,
55,141,67068,61132,73004,,,,
56,000,73558,71028.46808510639,76087.53191489361,,,,
56,001,59633,50732.574468085106,68533.4255319149,,,,
56,003,60818,52944.63829787234,68691.36170212766,,,,
56,005,89749,78332.14893617021,101165.85106382979,,,,
56,007,67773,58710.53191489362,76835.46808510637,,,,
56,009,77224,65423.48936170213,89024.51063829787,,,,
56,011,77897,66561.17021276595,89232.82978723405,,,,
56,013,64170,58490.17021276596,69849.82978723405,,,,
56,015,63191,54800.53191489362,71581.46808510637,,,,
56,017,60811,51354.14893617021,70267.85106382979,,,,
56,019,66100,58839.063829787236,73360.93617021276,,,,
56,021,75131,69803.85106382979,80458.14893617021,,,,
56,023,88037,74682.78723404255,101391.21276595745,,,,
56,025,73110,67271.70212765958,78948.29787234042,,,,
56,027,56477,47693.34042553192,65260.65957446808,,,,
56,029,70330,60905.31914893617,79754.68085106384,,,,
56,031,64207,54731.085106382976,73682.91489361702,,,,
56,033,71080,64672.17021276596,77487.82978723405,,,,
56,035,78217,66305.68085106384,90128.31914893616,,,,
56,037,76442,67727.44680851063,85156.55319148937,,,,
56,039,130156,110234.29787234042,150077.70212765958,,,,
56,041,79086,69208.55319148937,88963.44680851063,,,,
56,043,62794,53708.89361702128,71879.10638297873,,,,
56,045,66429,57103.21276595745,75754.78723404255,,,,
