statecode,countycode,v149_numerator,v149_denominator,v149_rawvalue,v149_cilow,v149_cihigh,relative_standard_error,v149_sourceflag,v149_flag_CT
39,015,,,,,,0.3510503797319722,,
39,017,1381,24639,0.0560493526522992,0.03934139970334086,0.07275730560125754,0.1520885681439745,,
39,019,,,,,,0.47100046417744107,,
39,021,,,,,,0.35391930275163336,,
39,023,612,6941,0.08817173317965711,0.060529021848010234,0.11581444451130399,0.1599540310732301,,
39,025,482,10396,0.04636398614851866,0.027293087433986375,0.06543488486305093,0.20986224811190365,,
39,027,,,,,,0.4395268378298481,,
39,029,283,4821,0.058701514208670404,0.030358112073248723,0.08704491634409209,0.24634661731965804,,
39,031,,,,,,0.3938132372429493,,
39,033,,,,,,0.41188454891370824,,
39,035,4448,58526,0.07600041007415508,0.06545256395611296,0.08654825619219719,0.07080954085125778,,
39,037,177,2547,0.06949352179034157,0.023301170600640714,0.11568587298004243,0.33913270633047415,,
39,039,,,,,,1.3763125301174535,,
39,041,281,12605,0.022292740975803253,0.007532038389138148,0.037053443562468355,0.33782165753670135,,
39,043,426,3374,0.12625963248369887,0.058477587748515636,0.1940416772188821,0.27390128741078407,,
39,045,331,8631,0.03835013324064419,0.021367635666603955,0.05533263081468442,0.22593245046171348,,
39,047,,,,,,0.503673001476667,,
39,049,4078,69664,0.058538125861276984,0.04794070602863401,0.06913554569391996,0.09236453633999758,,
39,051,,,,,,0.638600731298244,,
39,053,,,,,,0.43134658307338314,,
39,055,358,5077,0.07051408311995273,0.037071857133413266,0.1039563091064922,0.24197095732194288,,
39,057,380,10479,0.036263002194865925,0.01826717578830212,0.05425882860142973,0.2531931591224249,,
39,059,142,1908,0.07442348008385745,0.024685008571513976,0.12416195159620091,0.34097802402109567,,
39,061,3214,44916,0.07155579303588921,0.0566894939391833,0.08642209213259512,0.10599905550773446,,
39,063,,,,,,0.39550996676655437,,
39,065,147,2382,0.061712846347607056,0.022191858376660642,0.10123383431855347,0.3267353649409772,,
39,067,,,,,,0.9333046181237341,,
39,069,,,,,,0.4225878255624857,,
39,071,191,2150,0.08883720930232558,0.03376381129133795,0.1439106073133132,0.31629395694952295,,
39,073,,,,,,0.5927716246734663,,
39,075,421,2820,0.14929078014184397,0.09109990608497066,0.20748165419871728,0.19886841926460652,,
39,077,280,3181,0.08802263439170073,0.039963951113754295,0.13608131766964715,0.27856171921856343,,
39,079,,,,,,0.4572554434857864,,
39,081,141,3456,0.04079861111111111,0.01436909184964176,0.06722813037258046,0.33051244234924765,,
39,083,225,3857,0.05833549390718175,0.022488016247477823,0.09418297156688568,0.3135231776269344,,
39,085,550,10781,0.05101567572581393,0.033178693667768,0.06885265778385986,0.17838636694600482,,
39,087,,,,,,0.36715028584545184,,
39,089,459,9646,0.047584490980717396,0.028751679326643253,0.06641730263479154,0.20192666090347158,,
39,091,,,,,,0.46590495276114635,,
39,093,1316,15769,0.08345487982750967,0.05994364471563707,0.10696611493938227,0.14373668913184628,,
39,095,1959,22934,0.08541902851661289,0.065468152313354,0.10536990471987177,0.11916570169222622,,
39,097,,,,,,0.5934162594338589,,
39,099,744,10482,0.07097882083571837,0.04981128837183142,0.09214635329960531,0.15215470381176147,,
39,101,175,3057,0.0572456656853124,0.019427782561665795,0.09506354880895901,0.3370532615422381,,
39,103,409,9136,0.04476795096322242,0.02114378371713182,0.06839211820931301,0.2692360560354819,,
39,105,,,,,,0.5913859185192528,,
39,107,,,,,,0.8714949966582931,,
39,109,,,,,,0.47009213988218806,,
39,111,,,,,,0.5419814079694846,,
39,113,1631,26253,0.06212623319239706,0.04648632585288065,0.07776614053191347,0.12844082364153842,,
39,115,,,,,,1.0281496491096493,,
39,117,,,,,,0.7716902167797428,,
39,119,301,4022,0.07483838886126305,0.03205918677148864,0.11761759095103747,0.29164341786743625,,
39,121,,,,,,Inf,,
39,123,,,,,,0.4764419094428145,,
39,125,,,,,,0.5973430015041001,,
39,127,295,1808,0.16316371681415928,0.08405965952918472,0.24226777409913386,0.24735409126813215,,
39,129,238,3174,0.07498424700693132,0.03119354635477837,0.11877494765908428,0.2979585059808212,,
39,131,,,,,,0.6539639644939936,,
39,133,283,10552,0.026819560272934043,0.012375301512484895,0.04126381903338319,0.2747815288819849,,
39,135,141,1987,0.07096124811273276,0.0238719945736345,0.11805050165183101,0.33856689384204747,,
39,137,,,,,,0.9688716431194043,,
39,139,470,5868,0.08009543285616905,0.047018088496398866,0.11317277721593923,0.21070110367252654,,
39,141,207,3375,0.06133333333333333,0.027016011161571485,0.09565065550509518,0.2854701822185158,,
39,143,,,,,,0.36947682295583156,,
39,145,292,3710,0.07870619946091645,0.02731765398414438,0.13009474493768852,0.3331204635847504,,
39,147,188,3850,0.04883116883116883,0.01604448194008431,0.08161785572225336,0.3425660674410427,,
39,149,152,2579,0.058937572702597904,0.022462099159659514,0.09541304624553629,0.31575673424824824,,
39,151,1159,18140,0.06389195148842337,0.045088701466953096,0.08269520150989365,0.15015185301785094,,
39,153,1580,25248,0.06257921419518378,0.04830309618951098,0.07685533220085658,0.11639222016508233,,
39,155,900,9395,0.09579563597658329,0.0604216640110937,0.13116960794207289,0.1884004912787838,,
39,157,375,4420,0.08484162895927602,0.049411232616655074,0.12027202530189697,0.21306442426446884,,
39,159,,,,,,0.4608962550842078,,
39,161,,,,,,0.4831249003661675,,
39,163,,,,,,0.4152705387576812,,
39,165,401,13814,0.029028521789488924,0.017740874560962704,0.040316169018015144,0.1983912143300692,,
39,167,,,,,,0.45045272141211157,,
39,169,380,6700,0.056716417910447764,0.029690351305694744,0.08374248451520078,0.24311848315231635,,
39,171,,,,,,0.43392577606473887,,
39,173,476,9688,0.049132947976878616,0.01846931730799683,0.0797965786457604,0.3184158526840666,,
39,175,,,,,,0.6744601857759017,,
40,000,17925,221796,0.08081750798030622,0.07619910295905283,0.08543591300155962,0.02915617112384131,,
40,001,227,1077,0.2107706592386258,0.12725884399429666,0.29428247448295497,0.20215370182986267,,
40,003,,,,,,0.7953890995465263,,
40,005,,,,,,0.37518455725031313,,
40,007,,,,,,1.5113836681159194,,
40,009,,,,,,0.4457943479285282,,
40,011,,,,,,1.166252370313258,,
40,013,207,2525,0.08198019801980198,0.029613128686184632,0.13434726735341934,0.3259066599314399,,
40,015,195,1333,0.14628657164291073,0.09328711768905781,0.19928602559676364,0.18484634254444252,,
40,017,859,8563,0.10031531005488731,0.06646251542258368,0.13416810468719093,0.17217545344397617,,
40,019,216,2316,0.09326424870466321,0.05540424589673546,0.13112425151259097,0.20711396093906054,,
40,021,197,2942,0.06696125084976207,0.032158319027724765,0.10176418267179937,0.2651772128365113,,
40,023,,,,,,0.37411584255004704,,
40,025,,,,,,1.2260038582289243,,
40,027,1104,19681,0.05609471063462222,0.03781372746974568,0.07437569379949877,0.16627293592314368,,
40,029,,,,,,0.6042006583227085,,
40,031,711,7120,0.09985955056179775,0.06838343079286807,0.13133567033072743,0.16081831622232226,,
40,033,,,,,,Inf,,
40,035,,,,,,0.5747989289966583,,
40,037,316,3592,0.08797327394209355,0.055087807521159306,0.1208587403630278,0.190720413626963,,
40,039,,,,,,0.43157367992125817,,
40,041,191,1878,0.10170394036208733,0.06034362345369578,0.14306425727047886,0.2074865775028297,,
40,043,,,,,,0.7429167925818942,,
40,045,,,,,,0.9051314237537922,,
40,047,230,3516,0.06541524459613197,0.02529647201558067,0.10553401717668329,0.3129050674206264,,
40,049,183,1353,0.1352549889135255,0.08008724943458857,0.19042272839246244,0.20810179412011168,,
40,051,213,3136,0.06792091836734694,0.03924023275826502,0.09660160397642886,0.21544176983347924,,
40,053,,,,,,3.0963189566180995,,
40,055,,,,,,2.0839871266183168,,
40,057,,,,,,4.084782412137194,,
40,059,,,,,,1.4318337182060767,,
40,061,,,,,,0.5120748682385329,,
40,063,91,676,0.1346153846153846,0.05451809657866209,0.21471267265210714,0.3035757272528842,,
40,065,155,1226,0.1264274061990212,0.04146809486050769,0.21138671753753474,0.342857523703152,,
40,067,,,,,,0.7256770024092231,,
40,069,,,,,,0.482004000113129,,
40,071,247,2468,0.10008103727714748,0.05860630708225712,0.14155576747203785,0.21143442559900316,,
40,073,,,,,,1.759600045372192,,
40,075,,,,,,2.313901846930533,,
40,077,72,486,0.14814814814814814,0.05488431134227727,0.241411984954019,0.3211892338977696,,
40,079,400,2759,0.14498006524102935,0.09991315280536066,0.19004697767669804,0.15859644312501267,,
40,081,219,1815,0.1206611570247934,0.06901050732704105,0.17231180672254576,0.2183997977854359,,
40,083,353,3165,0.11153238546603475,0.06098276021383837,0.16208201071823114,0.23123889102619175,,
40,085,,,,,,0.4477659386197965,,
40,087,,,,,,0.4126850373794131,,
40,089,181,1557,0.11624919717405266,0.06973645260028219,0.16276194174782313,0.20413897649498425,,
40,091,,,,,,0.6429158620667004,,
40,093,,,,,,1.3273627612266725,,
40,095,,,,,,0.37538638817189557,,
40,097,203,1897,0.1070110701107011,0.054901518198086044,0.15912062202331617,0.24844631541728854,,
40,099,,,,,,0.5014273061752559,,
40,101,377,3490,0.10802292263610315,0.06711896104575005,0.14892688422645625,0.1931938856037627,,
40,103,,,,,,0.4117186487549858,,
40,105,,,,,,0.5152421877998369,,
40,107,72,498,0.14457831325301204,0.06085292972393333,0.22830369678209075,0.2954594741885006,,
40,109,3770,43451,0.0867644012796023,0.07366349113339754,0.09986531142580707,0.07703779120374918,,
40,111,228,2144,0.10634328358208955,0.06851662965417363,0.14416993751000548,0.18148126123668937,,
40,113,172,2367,0.07266582171525138,0.043408529811049236,0.10192311361945353,0.20542243099562907,,
40,115,138,1831,0.07536865101037685,0.03847986311896084,0.11225743890179285,0.24971669117562373,,
40,117,104,789,0.13181242078580482,0.0728313838692631,0.19079345770234654,0.22829689034120595,,
40,119,242,8476,0.028551203397829166,0.01254693277246341,0.04455547402319492,0.2859929959111995,,
40,121,209,2050,0.10195121951219512,0.05521014701753363,0.1486922920068566,0.2339107475199103,,
40,123,,,,,,0.36622505340295947,,
40,125,359,4416,0.08129528985507246,0.05330359288771809,0.10928698682242684,0.17567411433096033,,
40,127,,,,,,0.36267879119701124,,
40,129,,,,,,16.26563590069421,,
40,131,371,5075,0.07310344827586207,0.0465088096672962,0.09969808688442794,0.18560948201011024,,
40,133,137,1362,0.10058737151248165,0.05746724879946224,0.14370749422550105,0.2187159508980055,,
40,135,255,2089,0.12206797510770703,0.07749048883796386,0.1666454613774502,0.18631926534112345,,
40,137,263,2048,0.12841796875,0.06715224375268425,0.18968369374731575,0.2434084829566669,,
40,139,,,,,,0.6612322693654271,,
40,141,,,,,,0.577093763990417,,
40,143,2162,36406,0.059385815524913475,0.05133793729684806,0.06743369375297889,0.06914210546993281,,
40,145,346,4044,0.08555885262116716,0.05645535837004137,0.11466234687229296,0.17354979761642197,,
40,147,376,2742,0.13712618526622902,0.08261628919021818,0.19163608134223986,0.2028144472432991,,
40,149,,,,,,0.5198796796732739,,
40,151,,,,,,1.644258859006221,,
40,153,,,,,,1.1048906705754253,,
41,000,15813,202370,0.07813905223106192,0.07170047563403996,0.08457762882808388,0.04204028543872238,,
41,001,,,,,,1.0434363369789612,,
41,003,270,8363,0.03228506516800191,0.011488064189379681,0.05308206614662414,0.3286570657298143,,
41,005,1430,19858,0.07201128008862927,0.05114741670056164,0.0928751434766969,0.1478216780220661,,
41,007,,,,,,0.5030604386983999,,
41,009,169,2322,0.07278208440999138,0.029088257248588385,0.11647591157139439,0.30629473091648884,,
41,011,299,2572,0.11625194401244168,0.05195028891989477,0.18055359910498858,0.282205748580354,,
41,013,,,,,,0.8293660944812994,,
41,015,,,,,,1.1089476188671332,,
41,017,776,8062,0.09625403125775242,0.05457142148717004,0.1379366410283348,0.22094282556440348,,
41,019,402,5011,0.08022350828178008,0.03546999831143219,0.12497701825212798,0.2846225993265983,,
41,021,,,,,,Inf,,
41,023,,,,,,1.1242887229594296,,
41,025,,,,,,2.392911161824641,,
41,027,,,,,,0.5770201702522136,,
41,029,605,9967,0.06070031102638708,0.036109482707198465,0.0852911393455757,0.20669319097432357,,
41,031,,,,,,1.3081711140527448,,
41,033,448,3711,0.12072217731069793,0.0720185580680592,0.16942579655333667,0.2058344695351589,,
41,035,488,3438,0.14194299011052938,0.08820113792229527,0.19568484229876348,0.19317130292651064,,
41,037,,,,,,Inf,,
41,039,1929,20888,0.09234967445423209,0.07132824289795474,0.11337110601050944,0.11613706540015482,,
41,041,,,,,,0.3628731345934902,,
41,043,500,5701,0.08770391159445712,0.05093159821937066,0.12447622496954358,0.21391730464425293,,
41,045,,,,,,0.4766489945399555,,
41,047,2254,19533,0.11539446065632519,0.08594914629333078,0.1448397750193196,0.13018926114399113,,
41,049,,,,,,1.9006764773422833,,
41,051,1956,32715,0.059789087574507106,0.04687607640425891,0.0727020987447553,0.1101918639754888,,
41,053,470,5691,0.0825865401511158,0.03925045399549102,0.1259226263067406,0.2677221735905999,,
41,055,,,,,,2.8815111769843016,,
41,057,,,,,,0.38929964726677685,,
41,059,285,4234,0.067312234293812,0.022066671520118958,0.11255779706750504,0.34294613817367764,,
41,061,,,,,,0.7831727185025561,,
41,063,,,,,,7.733821948913801,,
41,065,,,,,,0.7876037917284658,,
41,067,1878,28817,0.06516986501023701,0.04896171998985044,0.08137801003062359,0.12689088344430674,,
41,069,,,,,,Inf,,
41,071,566,6306,0.089755788138281,0.055228007240320606,0.1242835690362414,0.19626828652785233,,
42,000,40464,675469,0.05990504375478371,0.0567484272386188,0.06306166027094862,0.026884524736997206,,
42,001,222,6069,0.0365793376173999,0.02035395106294085,0.05280472417185895,0.2263096869806306,,
42,003,2211,60493,0.036549683434446964,0.029433336590722937,0.043666030278170995,0.09933845836157745,,
42,005,172,2667,0.06449193850768654,0.034191716745651995,0.09479216026972109,0.23970898030180982,,
42,007,227,7136,0.03181053811659193,0.01834480232273116,0.0452762739104527,0.21597476091205262,,
42,009,162,2147,0.07545412203074056,0.04045308828711171,0.11045515577436942,0.23666924744133017,,
42,011,1272,24739,0.051416791301184366,0.03840622698657327,0.06442735561579546,0.1291026306712729,,
42,013,377,6777,0.05562933451379667,0.0255590207494556,0.08569964827813774,0.2757896881677846,,
42,015,282,2873,0.09815523842673164,0.052625159196361106,0.14368531765710219,0.23666217547556548,,
42,017,2154,31081,0.0693027894855378,0.05244388662426596,0.08616169234680962,0.12411449979894781,,
42,019,358,10538,0.033972290757259445,0.019857951025872497,0.04808663048864639,0.2119725688196267,,
42,021,347,6921,0.050137263401242596,0.030034084954759892,0.0702404418477253,0.20457286659428747,,
42,023,,,,,,2.1209844074361484,,
42,025,318,2831,0.11232779936418227,0.0575342478161058,0.16712135091225874,0.248877782750296,,
42,027,292,16194,0.018031369643077683,0.0095843096521245,0.026478429634030867,0.2390125969623565,,
42,029,1127,31483,0.035797096845916844,0.02086371704947529,0.0507304766423584,0.21284048138066092,,
42,031,168,2569,0.0653950953678474,0.027269323906640906,0.1035208668290539,0.29745234111953206,,
42,033,309,3269,0.09452431936371979,0.05520505766847281,0.13384358105896677,0.21222948695885738,,
42,035,141,2416,0.05836092715231788,0.028327433122596276,0.08839442118203948,0.2625594209574736,,
42,037,273,4737,0.05763141228625712,0.02581352207534509,0.08944930249716915,0.2816800215464796,,
42,039,415,4429,0.09370060961842402,0.06307769768300259,0.12432352155384546,0.16674314846567684,,
42,041,634,15047,0.042134644779690304,0.02316548449893602,0.06110380506044459,0.22969561155645213,,
42,043,570,13671,0.041694096993636166,0.025861444716412114,0.05752674927086022,0.1937416660239259,,
42,045,2123,32388,0.06554896875385946,0.05018957719868637,0.08090836030903255,0.11955068724680754,,
42,047,,,,,,0.5663493800916436,,
42,049,1027,15370,0.066818477553676,0.04778090093301601,0.08585605417433598,0.14536472023704064,,
42,051,559,5369,0.10411622276029056,0.0622247240509302,0.1460077214696509,0.20528226111729744,,
42,053,,,,,,1.9047474821706494,,
42,055,525,7096,0.07398534385569334,0.038893384414949876,0.1090773032964368,0.24199469795093845,,
42,057,,,,,,1.1468279476789067,,
42,059,110,1903,0.057803468208092484,0.01834946746110773,0.09725746895507724,0.34824194536879405,,
42,061,138,2320,0.059482758620689656,0.03242018807881551,0.0865453291625638,0.23212497654964512,,
42,063,398,6950,0.05726618705035971,0.03648673390771455,0.07804564019300488,0.18513126774354413,,
42,065,206,2106,0.09781576448243115,0.0602648454785842,0.13536668348627812,0.19586446260675075,,
42,067,164,1222,0.1342062193126023,0.07028120043580267,0.19813123818940193,0.24302007549604632,,
42,069,863,11848,0.07283929777177582,0.04738455278422403,0.09829404275932761,0.17829818774831133,,
42,071,1413,28737,0.049170059505167556,0.03633488773984413,0.062005231270490985,0.133181799839717,,
42,073,238,4356,0.05463728191000918,0.030292178094962083,0.07898238572505628,0.22733508878911243,,
42,075,505,6687,0.07551966502168386,0.04630667868093288,0.10473265136243484,0.19736031487229927,,
42,077,1178,19920,0.05913654618473896,0.043745606903597446,0.07452748546588048,0.13278624721957788,,
42,079,1639,16024,0.10228407388916624,0.07988885435011661,0.12467929342821588,0.1117097900330376,,
42,081,636,6133,0.10370128811348443,0.0576286504591634,0.14977392576780546,0.22667459788052793,,
42,083,114,2397,0.04755944931163955,0.015019463230075428,0.08009943539320367,0.3490796036408396,,
42,085,422,5708,0.07393132445690259,0.048219936879480556,0.09964271203432462,0.17743568078625227,,
42,087,230,1908,0.12054507337526206,0.06312183857808636,0.17796830817243775,0.24304244009097437,,
42,089,460,8795,0.05230244457077885,0.028223721568907307,0.0763811675726504,0.23488505856417508,,
42,091,1971,42478,0.04640048966523848,0.03478796025365928,0.058013019076817676,0.12768744352940625,,
42,093,,,,,,0.61833543759739,,
42,095,613,18998,0.03226655437414465,0.020096624353809815,0.04443648439447948,0.1924329414774454,,
42,097,372,3922,0.09484956654767976,0.05546181410035036,0.13423731899500915,0.21187015182470087,,
42,099,98,1998,0.04904904904904905,0.01808227680340406,0.08001582129469403,0.32211375961473704,,
42,101,7097,81128,0.08747904545902771,0.07302928575020687,0.10192880516784855,0.08427534095012966,,
42,103,245,2800,0.0875,0.03271968232047054,0.14228031767952945,0.3194187619797636,,
42,105,70,714,0.09803921568627451,0.03105531164029797,0.16502311973225103,0.3485897047290616,,
42,107,443,6479,0.06837474918968976,0.03984415102287888,0.09690534735650064,0.21289186152251316,,
42,109,112,2884,0.038834951456310676,0.016579503243465295,0.061090399669156054,0.29238662830651463,,
42,111,303,2803,0.1080984659293614,0.06626439228642592,0.14993253957229688,0.19744882538753306,,
42,113,,,,,,3.1733047943159063,,
42,115,94,1522,0.06176084099868594,0.020289642576062472,0.1032320394213094,0.3425920755494622,,
42,117,154,2241,0.06871932173136992,0.03805596834640672,0.09938267511633313,0.22765894161046432,,
42,119,322,3621,0.08892571112952223,0.036919394950582635,0.14093202730846183,0.2983820365127714,,
42,121,103,2133,0.048288795124238164,0.019337486834518535,0.07724010341395779,0.30589033377239927,,
